model,item_id,helper,score_mean,score_std,score_range,mean_similarity,std_similarity,min_similarity,max_similarity,n_reasonings
gpt-4o,02,helper_b,2.8,0.39999999999999997,1.0,0.8511550214167056,0.05293556294866558,0.7357853646459964,0.929508600284316,10
gpt-4o,03,helper_a,1.0,0.6324555320336759,2.0,0.8408850427668485,0.04132902556596638,0.7341087644158025,0.913941099370411,10
gpt-4o,03,helper_b,2.3,0.45825756949558405,1.0,0.8621923572552472,0.028173261750006624,0.7870668184169164,0.9228299931590569,10
gpt-4o,04,helper_a,-0.8,0.8717797887081348,2.0,0.8585356803483112,0.03577105262812214,0.7945208462316059,0.9241801149048011,10
gpt-4o,04,helper_b,-2.2,0.39999999999999997,1.0,0.8204665294639193,0.048266906119678,0.7085311651092475,0.8989014791270851,10
gpt-4o,05,helper_a,2.1,0.3,1.0,0.8484547781586822,0.029740734226217664,0.7809962096783951,0.9018396995017941,10
gpt-4o,05,helper_b,-2.0,0.0,0.0,0.8372570365802322,0.046540697667115084,0.716655874957415,0.9045948196305362,10
gpt-4o,06,helper_a,-0.1,0.8306623862918076,2.0,0.8079470457501432,0.05364362508960901,0.7006071588198599,0.882349458931932,10
gpt-4o,06,helper_b,1.0,1.1832159566199232,4.0,0.8084473244809969,0.044339081989201216,0.7146145014351235,0.8907366335440466,10
gpt-4o,07,helper_a,2.5,0.5,1.0,0.8320816575268724,0.04146708822906693,0.7316821737176425,0.899629231698028,10
gpt-4o,07,helper_b,2.0,0.0,0.0,0.8419619834357733,0.03681666496649677,0.7738179288625361,0.9124244707299588,10
gpt-4o,08,helper_a,-2.8,0.39999999999999997,1.0,0.9018013573575178,0.03545338237341311,0.8233645032507247,0.954829721111536,10
gpt-4o,08,helper_b,-0.1,0.8306623862918076,3.0,0.8319947848487531,0.02959564195079756,0.7750285218852259,0.894347138068926,10
gpt-4o,09,helper_a,-0.6,0.66332495807108,2.0,0.8420034999838865,0.025766904663187786,0.7971897522849013,0.8958114872360663,10
gpt-4o,09,helper_b,0.4,0.66332495807108,2.0,0.8314522205139006,0.043451880060252156,0.710396498160932,0.9123407601250377,10
gpt-4o,10,helper_a,2.0,0.0,0.0,0.8260943721631477,0.037237025710959354,0.7277823760163908,0.8945566817447395,10
gpt-4o,10,helper_b,-2.0,0.4472135954999579,2.0,0.8168692232500937,0.04524426523685441,0.726148023564439,0.9402729090049285,10
gpt-4o,11,helper_a,-1.8,0.6,2.0,0.8274066489428706,0.03981726770678207,0.7309498416632694,0.9189510186707811,10
gpt-4o,11,helper_b,3.0,0.0,0.0,0.8692901362625783,0.04184246802705668,0.7642186128577039,0.9622859084209957,10
gpt-4o,12,helper_a,2.0,0.0,0.0,0.8155681440993963,0.0514264937422684,0.703455507682347,0.9195618362912947,10
gpt-4o,12,helper_b,-2.0,0.0,0.0,0.8283257855059093,0.051752940376542406,0.7001507384315921,0.9104415044301646,10
gpt-4o,13,helper_a,-2.0,0.0,0.0,0.8359169810631301,0.04913388447545655,0.7052562646757385,0.9073251089966394,10
gpt-4o,13,helper_b,2.9,0.3,1.0,0.823306911578591,0.055609960171164936,0.6720119694335874,0.9081772832481801,10
gpt-4o,15,helper_a,-1.4,0.66332495807108,2.0,0.8171521325962118,0.03840747408349866,0.714707013379601,0.8747098446304159,10
gpt-4o,15,helper_b,2.4,0.48989794855663565,1.0,0.8564506483679541,0.05729352431059087,0.7406025838074364,0.951736023571887,10
gpt-4o,16,helper_a,1.9,1.1357816691600549,4.0,0.8577741900047781,0.04445484625930708,0.7453376407302064,0.9367049276876016,10
gpt-4o,16,helper_b,-2.4,0.48989794855663565,1.0,0.837315716880832,0.05658133489807004,0.7116492517868265,0.9430457355120849,10
gpt-4o,17,helper_a,-0.6,0.66332495807108,2.0,0.7983038422189974,0.04813710094723746,0.6987822784717924,0.9046204704698935,10
gpt-4o,17,helper_b,0.0,1.0954451150103321,4.0,0.7803525159060333,0.04030716324848195,0.7019528158722175,0.8580453365085802,10
gpt-4o,18,helper_a,-3.0,0.0,0.0,0.8990472103927764,0.028150424892218157,0.8488987366272154,0.9629528673049438,10
gpt-4o,18,helper_b,2.4,0.48989794855663565,1.0,0.8358740718893445,0.04776750182603396,0.7338631610819875,0.9146889838350011,10
gpt-4o,19,helper_a,-1.6,0.8,2.0,0.8036196975052581,0.04344823894374364,0.7014579754535735,0.8977899848941565,10
gpt-4o,19,helper_b,2.1,0.3,1.0,0.7779248166980639,0.053052702418005755,0.673927383159761,0.9038490223948985,10
gpt-4o,20,helper_a,2.2,0.39999999999999997,1.0,0.8338387998619557,0.04438749323050228,0.7466298811907351,0.914652576089415,10
gpt-4o,20,helper_b,-3.0,0.0,0.0,0.8452624998031052,0.05154233814733051,0.693458088547256,0.9216473109653838,10
gpt-4o,21,helper_a,2.1,0.3,1.0,0.8531117889152515,0.029073926221416052,0.780172658743272,0.9198842211340319,10
gpt-4o,21,helper_b,0.6,0.9165151389911681,3.0,0.7562033510754564,0.06818467578568585,0.5647105054156316,0.9049844450139773,10
gpt-4o,22,helper_a,-1.2,0.8717797887081348,2.0,0.8254221275153002,0.05480558734995784,0.6978610857438576,0.9226719196283869,10
gpt-4o,22,helper_b,1.7,0.6403124237432849,2.0,0.8810005266385603,0.030278645930287593,0.8118642119160173,0.9459583686224593,10
gpt-4o,23,helper_a,2.2,0.39999999999999997,1.0,0.8801803740969197,0.026137042362189108,0.8354628566032156,0.9343448227466743,10
gpt-4o,23,helper_b,-1.9,0.3,1.0,0.8315472426344226,0.05495498061328394,0.6781311941851362,0.93043968047332,10
gpt-4o,24,helper_a,-2.0,0.0,0.0,0.8238046791869277,0.05900809618792095,0.721295882558331,0.9357923827682396,10
gpt-4o,24,helper_b,2.0,0.0,0.0,0.8600597958602467,0.030609964007061213,0.7897331492066552,0.9200621344526222,10
gpt-4o,25,helper_a,-2.0,0.0,0.0,0.7526940659356117,0.07295461223313061,0.5608055572794503,0.8834770803543976,10
gpt-4o,25,helper_b,-1.5,0.806225774829855,2.0,0.7760477256910968,0.07701632823503371,0.586377971836135,0.9296554254609427,10
